stop_id,stop_name,stop_lat,stop_lon,stop_code
1332,Wyczółkowskiego 01,54.357124685644,18.619866534385,1332
1335,Wagnera 02,54.355929474127,18.612609318408,1335
1336,Otwarta 01,54.355984932762,18.603617457325,1336
1337,Otwarta 02,54.356089144054,18.602980335086,1337
1341,Kielecka 03,54.334764156541,18.591653122163,1341
1342,Wileńska 01,54.361821479518,18.594687853704,1342
1344,Park Naukowo - Technologiczny 02,54.354627310153,18.595477689936,1344
1352,Kręta 01,54.366741170176,18.612905682596,1352
1353,Jarowa 02,54.364040612523,18.611815409776,1353
1363,Falista 02,54.36788807477,18.593255436242,1363
1365,Strzelnica 02,54.365518266849,18.588929478157,1365
1369,Piecewska 02,54.358367295294,18.586931845052,1369
1372,Piecewska 01,54.358257635409,18.587292301328,1372
1383,Galeria Bałtycka 06,54.382181821664,18.596854421614,1383
1385,Chrzanowskiego 02,54.380130996194,18.586886877005,1385
1387,Srebrniki 02,54.378878385348,18.579106293949,1387
1396,Harfowa 01,54.37607110343,18.523172110029,1396
1406,Wrzeszczańska 02,54.390609091895,18.633440276032,1406
1408,Ikara 01,54.388979077939,18.482250867991,1408
1409,Radiowa 02,54.390027020552,18.475608849218,1409
1411,Agrarna 03,54.376027912137,18.507975543972,1411
1418,Kosmonautów 01,54.372233818227,18.474668525578,1418
1432,Chrzanowskiego 01,54.379933200407,18.586436467931,1432
1435,Dolne Młyny 02,54.366647924879,18.567725095822,1435
1438,Potokowa - Matemblewska 01,54.36569149907,18.561762076573,1438
1441,Kilińskiego 02,54.385363945199,18.603168291317,1441
1442,Legionów 04,54.38742577273,18.611489082799,1442
1449,Grudziądzka 05,54.396795307687,18.62206822495,1449
1453,Bora-Komorowskiego 07,54.408721686254,18.586579151115,1453
1455,Czerwony Dwór 05,54.412381518304,18.58887636723,1455
1463,Olsztyńska 02,54.406386703482,18.60429965645,1463
1464,Olsztyńska 01,54.406198440597,18.604326045912,1464
1472,Obrońców Wybrzeża 01,54.408858279629,18.594323057424,1472
1474,Przymorze Wielkie 01,54.410526460938,18.603164307514,1474
1476,Czarny Dwór 01,54.40763896149,18.613966293824,1476
1484,Chłopska 02,54.408462500598,18.591156110303,1484
1487,Pomorska 04,54.419192991829,18.584237195582,1487
1488,Piastowska 05,54.416782545134,18.586876135101,1488
1499,Wyzwolenia 01,54.400485905128,18.660960325047,1499
1500,Wyzwolenia 02,54.399983525202,18.662406441011,1500
1504,Stary Rynek Oliwski 01,54.408729828101,18.557928854136,1504
1516,Barniewicka 01,54.434283542294,18.467366153811,1516
1518,Niedziałkowskiego 01,54.43129232459,18.463202230856,1518
1522,Konstelacji 01,54.421369776168,18.453501701654,1522
1523,Nowy Świat 02,54.418723761292,18.450382288792,1523
1525,Tysiąclecia 02,54.417372257553,18.592097857004,1525
1532,Park Oliwski 01,54.409490656113,18.561767378923,1532
1533,Oliwa 06,54.409316986752,18.567418356695,1533
1547,Koziorożca 02,54.420069416765,18.469044696565,1547
1550,Konkordii 01,54.424483992363,18.457085868196,1550
1462,Biały Dwór 01,54.40850395917,18.605439892824,1462
1466,Opolska 01,54.404944782638,18.59778831123,1466
1477,Czarny Dwór 03,54.40667297179,18.61466964261,1477
1478,Leszczyńskich 01,54.399987726753,18.608016298726,1478
1480,Rzeczypospolitej 01,54.39603803215,18.603778305269,1480
1496,Brzeźno Dom Zdrojowy 04,54.407202327461,18.639311341518,1496
1497,Zespół Szkół Morskich 01,54.403549792559,18.653928819486,1497
1503,Stary Rynek Oliwski 02,54.408996117648,18.555539640152,1503
1510,Osowa Obwodnica 01,54.428716886508,18.495726466906,1510
1514,Nowa 01,54.431465025099,18.473153100034,1514
1519,Biwakowa 02,54.427033577669,18.459903726954,1519
1521,Osowa PKP 02,54.420660660958,18.45184988781,1521
1527,Piastowska 04,54.416134293656,18.5859277241,1527
1528,Piastowska 03,54.416121346402,18.587978565268,1528
1538,Bobrowa 02,54.41833032344,18.559670161954,1538
1540,Czyżewskiego 01,54.422134931013,18.561987739997,1540
1541,Brama Oliwska 04,54.362596316904,18.639839212219,1541
1542,Brama Oliwska 03,54.36226005712,18.641952048963,1542
1546,Koziorożca 01,54.41967979817,18.471473596739,1546
1548,Zeusa 01,54.422202723031,18.462746427683,1548
1554,Jelitkowo Kapliczna 02,54.421541679502,18.601488417889,1554
1560,Startowa 04,54.396628719214,18.597766036287,1560
1564,Maciejkowa 02,54.353921434702,18.505374119933,1564
1569,Barniewicka 03,54.434892325848,18.466387859094,1569
1570,Pomorska - Osiedle 03,54.418009428299,18.578110052134,1570
1578,Sołdka 01,54.426200936751,18.47249039355,1578
1579,Krzemowa 01,54.324616506492,18.618007447363,1579
1582,Bratki 02,54.334741545286,18.670602503593,1582
1588,Norblina 02,54.388252387719,18.571822839304,1588
1589,Krasickiego 04,54.405949528713,18.644669003346,1589
1594,Jaśkowa Dolina 03,54.378572135049,18.606567171912,1594
1596,Teatr Miniatura / Radio Gdańsk 03,54.375869495614,18.616271808211,1596
1602,Kościuszki 05,54.388292853567,18.622621703489,1602
1609,Wyspiańskiego 04,54.376411928699,18.623262366614,1609
1614,Kołobrzeska 04,54.402466361788,18.592062401921,1614
1629,Wojska Polskiego 04,54.386443917829,18.591938179753,1629
1632,Wojska Polskiego 05,54.387135386005,18.589648801501,1632
1635,Emaus 02,54.34715335738,18.602084914274,1635
1636,Galeria Bałtycka 03,54.383343441691,18.597402597463,1636
1638,Jednorożca 01,54.424149539473,18.47886081802,1638
1642,Śnieżna 03,54.392220186161,18.65796462912,1642
1643,Śnieżna 04,54.391903543457,18.656935145537,1643
1648,Stocznia Północna 03,54.371414093583,18.63426761973,1648
1649,Stocznia Północna 04,54.371644482139,18.633638477818,1649
1651,Korczaka 02,54.398648620379,18.609850704831,1651
1654,Mickiewicza 05,54.384607469158,18.622187924967,1654
1670,Pólnicy 01,54.339562984465,18.561140004174,1670
1675,Szczecińska 02,54.402551556915,18.581933668951,1675
1677,Jaworowa 01,54.338302676961,18.559722289278,1677
1681,Boguckiego 02,54.337921142885,18.904738526234,1681
1692,Sucharskiego 04,54.359629698935,18.690943717613,1692
1693,Stokrotki 02,54.332525662366,18.666189963191,1693
1694,Schronisko dla zwierząt "Promyk" 03,54.368730403393,18.461519187094,1694
1696,Botaniczna 01,54.365108722514,18.459448739083,1696
1707,Łanowa IV 01,54.319075368256,18.681022076339,1707
1714,Bursztynowa 02,54.425910162176,18.59287674388,1714
1715,Bursztynowa 01,54.426623670709,18.592141090732,1715
1716,Oliwa PKP 01,54.411164308424,18.572996097274,1716
1719,Życzliwa 02,54.345876089777,18.533390875106,1719
1727,SDO "Złota Jesień" 01,54.386967060957,18.598792750024,1727
1731,Terminal - Cargo 02,54.382669034166,18.475845030934,1731
1733,Firoga 02,54.380970749814,18.48234085221,1733
1739,Kilińskiego 01,54.386080900557,18.604867008013,1739
1746,Góralska 02,54.375655508827,18.563696814411,1746
1752,Zaspa SKM 01,54.38957754784,18.594450331909,1752
1763,Sobieszewska 02,54.346922468476,18.81620380542,1763
1766,Oriona 01,54.417349401383,18.456402443793,1766
1779,Oliwa 04,54.409088505206,18.568125408536,1779
1786,Keplera 01,54.416718046738,18.466137483565,1786
1787,Wodnika 02,54.416071662198,18.478632324164,1787
1799,Liliowa 02,54.31548491996,18.590965323608,1799
1800,Liliowa 01,54.315256362273,18.591224703581,1800
1805,Lubowidzka 02,54.327983643917,18.538123017621,1805
1808,Potęgowska 01,54.331406611776,18.546394239694,1808
1825,Reymonta 01,54.382980444735,18.585071658095,1825
1826,Bajana 03,54.390187411736,18.607492935471,1826
1834,Targ Chlebowy 01,54.350437868124,18.652986296159,1834
1849,Wołkowyska 02,54.351205109426,18.568268329322,1849
1862,Osiedle Jary 01,54.335278992506,18.601699415116,1862
1863,Rogalińska 02,54.331217536307,18.600443796976,1863
1867,Smoluchowskiego 02,54.367098437674,18.623261612538,1867
1868,Smoluchowskiego 01,54.367086443957,18.624478558853,1868
1882,Olimpijska 02,54.305600914247,18.581335317986,1882
1885,Owczarnia 02,54.414129800091,18.480354587916,1885
1893,Marynarki Polskiej 03,54.398419127361,18.666578344513,1893
1898,Kontenerowa 01,54.380498439849,18.696779206815,1898
1900,Terminal DCT 01,54.383070863014,18.706291743665,1900
1902,Hokejowa 01,54.309931142906,18.588368737359,1902
1905,Telewizyjna 02,54.398147917804,18.485217465417,1905
1913,Centrum Onkologii 04,54.370107219991,18.627229495365,1913
1915,Uniwersyteckie Centrum Kliniczne 02,54.366671757577,18.62670405315,1915
1922,Zabytkowa 01,54.379779733457,18.59000299051,1922
1937,Przegalińska - Schronisko 02,54.313770137227,18.911670176115,1937
1938,Dulkowa 01,54.315701782866,18.902285547461,1938
1940,Komary 01,54.315710157074,18.893997734361,1940
1944,Marynarska 01,54.315499707423,18.869223244688,1944
1954,Sobieszewko Ośrodek 01,54.335117550073,18.840073334182,1954
1957,Osiedle Świętokrzyskie 01,54.313696904648,18.571296533529,1957
1958,Osiedle Świętokrzyskie 03,54.314099136863,18.569842865938,1958
1965,Czermińskiego 02,54.32262582643,18.554483712158,1965
1968,Leszczynowa 01,54.330906414922,18.558514551224,1968
1970,Jabłoniowa Osiedle 01,54.331627610074,18.56394800311,1970
1983,Piotrkowska 04,54.331482163812,18.58487676842,1983
1984,Jeleniogórska 01,54.328648059451,18.58252036864,1984
1989,Węzeł Harfa 01,54.391978902295,18.638660691198,1989
1999,al. Płażyńskiego 05,54.402756685545,18.623495241793,1999
2001,Dworzec Główny 01,54.355599366007,18.645673575574,2001
2002,Dworzec Główny 02,54.355334451493,18.645457862177,2002
2010,Uniwersytet Medyczny 02,54.36673644241,18.633659069185,2010
2018,Miszewskiego 02,54.375709412011,18.615449547741,2018
2020,Jaśkowa Dolina 02,54.378267137045,18.606600323462,2020
2022,Klonowa 02,54.379790560381,18.603185158383,2022
2024,Galeria Bałtycka 02,54.382138978249,18.598766692583,2024
2026,Wojska Polskiego 02,54.387024657151,18.590856743888,2026
2033,Strzyża PKM 01,54.391158400201,18.577751470582,2033
2038,Bażyńskiego 02,54.399316010428,18.568102916522,2038
2039,Tetmajera 01,54.402719041802,18.565667156128,2039
2044,Obrońców Westerplatte 02,54.408336455378,18.56293009437,2044
2047,Opacka 01,54.413876492832,18.565714845186,2047
2050,Subisława 02,54.416744119256,18.573298311497,2050
2058,Helska 02,54.42159123172,18.588181375609,2058
2062,Plac Solidarności 02,54.360361141863,18.647833246516,2062
2077,Plac Komorowskiego 01,54.383647198263,18.614527141096,2077
2078,Plac Komorowskiego 02,54.383503829605,18.614550861145,2078
2083,Żwirki i Wigury 01,54.392104531348,18.605794621563,2083
2098,Piastowska 02,54.416436714765,18.586665243985,2098
1456,Czerwony Dwór 04,54.411458365968,18.587666746306,1456
1457,Jagiellońska 02,54.413151807572,18.593239264153,1457
1458,Jagiellońska 01,54.412966920983,18.591631741177,1458
1460,Park Reagana 01,54.414163885468,18.598466737189,1460
1465,Opolska 02,54.405134575383,18.597838853124,1465
1468,Kołobrzeska 05,54.40432062499,18.594434679751,1468
1469,Krynicka 02,54.403625309293,18.587972613827,1469
1471,Chłopska 01,54.408236787999,18.591107702076,1471
1482,Dywizjonu 303 01,54.393115417285,18.600112747897,1482
1485,Pilotów 01,54.392323802497,18.598279541089,1485
1489,Piastowska 06,54.415117063062,18.586758210489,1489
1490,Czerwony Dwór 03,54.413038361505,18.588005504486,1490
1491,Dworska 03,54.404125140906,18.627253046849,1491
1492,Dworska 04,54.404407647633,18.625618723358,1492
1493,PCK 01,54.404417373556,18.632521656979,1493
1494,PCK 02,54.404786287022,18.631622043768,1494
1495,Brzeźno Dom Zdrojowy 05,54.407108617219,18.63911638942,1495
1512,Sopocka 01,54.430487148643,18.478841589695,1512
1513,Nowa 02,54.432550584193,18.471328293392,1513
1515,Barniewicka 02,54.434211507017,18.466075203362,1515
1517,Niedziałkowskiego 02,54.430277832565,18.461985085504,1517
1524,Nowy Świat 01,54.418608668004,18.450466513782,1524
1530,Poznańska 01,54.414497197405,18.580043506209,1530
1536,Cmentarz Oliwski 02,54.413460529924,18.557138918714,1536
1537,Bobrowa 01,54.419452804802,18.560497546186,1537
1544,Siemiradzkiego 02,54.390569342256,18.570361170564,1544
1545,Cmentarz Oliwski 01,54.413446932817,18.557355512883,1545
1549,Zeusa 02,54.422707615548,18.461959785635,1549
1551,Konkordii 02,54.424267758248,18.456636732808,1551
1553,Jelitkowo Kapliczna 01,54.422006773053,18.601368749162,1553
1555,Jelitkowo 03,54.423897204366,18.596525274043,1555
1556,Jelitkowo 04,54.423761376245,18.596024466099,1556
1558,Karczemki 04,54.350916808338,18.512681780169,1558
1567,Fundamentowa 01,54.35573708164,18.492781295944,1567
1568,Montażystów 02,54.35864220223,18.497606994382,1568
1572,Iławska 01,54.439206380422,18.459057590535,1572
1583,Montażystów 01,54.358520742362,18.49695248703,1583
1584,Bluszczowa 01,54.337862309175,18.666949097836,1584
1585,Doroszewskiego 01,54.389236677984,18.568914935494,1585
1592,Plac Wolności 02,54.399135502205,18.668294116697,1592
1599,Uniwersytet Medyczny 04,54.367343453529,18.63160732042,1599
1601,Mostek 02,54.349053917805,18.67436318981,1601
1606,Łanowa II 01,54.3261449906,18.672811107289,1606
1610,Złota Karczma 02,54.374749398356,18.521850414874,1610
1611,Mjr Słabego 02,54.372392673188,18.522223384157,1611
1617,Kościuszki 04,54.387582745834,18.622169864801,1617
1621,Bażyńskiego 04,54.399533978846,18.567766448418,1621
1625,Strzyża PKM 04,54.390846904112,18.577908469697,1625
1626,Uniwersytet Gdański 03,54.39529459442,18.572423585277,1626
1628,Strzyża PKM 05,54.391397752877,18.577583316,1628
1631,Galeria Bałtycka 04,54.381464192014,18.599191127035,1631
1645,Polsat Plus Arena Gdańsk 04,54.387281375947,18.648079973597,1645
1647,Swojska 04,54.378980279284,18.633185559039,1647
1650,Grudziądzka 03,54.397577440354,18.622069187078,1650
1653,Drzewieckiego 02,54.394992010976,18.613144595837,1653
1661,Akademia Muzyczna 04,54.344529228008,18.664909555453,1661
1665,Opacka 04,54.413766592507,18.566060452752,1665
1666,Opacka 03,54.415237958454,18.566358593132,1666
1668,Górskiego 01,54.420061590973,18.565271074481,1668
1671,Przesypownia 02,54.416694665649,18.459464310575,1671
1674,Szczecińska 01,54.402364224787,18.582006330292,1674
1680,Boguckiego 01,54.338063947376,18.904162060809,1680
1684,Szadółki 01,54.328399171516,18.55191070977,1684
1685,Szadółki 02,54.328304389328,18.551670240151,1685
1686,Przywidzka 01,54.325227534485,18.549346101569,1686
1687,Przywidzka 02,54.324337973222,18.547599562086,1687
1689,Na Szańcach 02,54.344687536345,18.673101886717,1689
1691,Politechnika SKM 03,54.375606502719,18.626188488479,1691
1698,Grzybowa 01,54.360970840629,18.461043511725,1698
1705,Łanowa I 01,54.328253916892,18.670292561819,1705
1713,Łucznicza 02,54.307636015756,18.595436438766,1713
1721,Gostyńska Szpital 02,54.347395677515,18.510647786094,1721
1728,Skarżyńskiego 01,54.386923161647,18.601105783928,1728
1737,Skarżyńskiego 02,54.386446910648,18.60247363107,1737
1748,Kopeckiego 02,54.337077050621,18.613486886902,1748
1750,Ogrody Działkowe "Rębiechowo" III 01,54.373886221444,18.468576959064,1750
1760,Stokrotki 01,54.332559203506,18.666065002524,1760
1762,Pomorska 03,54.420101656427,18.585170333564,1762
1764,Sobieszewska 01,54.347112257235,18.813777904522,1764
1765,Oriona 02,54.417453902083,18.454962363055,1765
1772,Kolonia Mysia 01,54.331955027815,18.642856482023,1772
1773,Kolonia Mysia 02,54.331797866423,18.642634739719,1773
1774,Głucha 01,54.327823888693,18.641231755542,1774
1780,Sikorskiego 04,54.338065228823,18.620275851773,1780
1793,Abrahama 02,54.393797150682,18.581123875302,1793
1794,Abrahama 01,54.392676999045,18.583546819447,1794
1797,Łapińska 02,54.339761037241,18.500985466534,1797
1801,Stokłosy 04,54.352511121141,18.479480196958,1801
1802,Złota Karczma 01,54.374993725014,18.52192808598,1802
1810,Połczyńska 01,54.333317080418,18.542203870868,1810
1828,Forsycji 01,54.342489462386,18.857749449094,1828
1840,Hala "Olivia" 01,54.401460833871,18.574170260023,1840
1843,Turystyczna 02,54.342503266467,18.852963800504,1843
1846,Nad Jarem 02,54.355013801306,18.615402053789,1846
1850,Zacna 01,54.350616935252,18.563178319064,1850
1852,Przywidzka 03,54.324574788067,18.549077325768,1852
1861,Osiedle Jary 02,54.335518195821,18.601070131217,1861
1865,Płocka 06,54.3289957308,18.599927187858,1865
1886,Owczarnia 01,54.412895909707,18.481108478882,1886
1887,Ikara 04,54.389362600372,18.482535465225,1887
1888,Ikara 03,54.389358756447,18.482782172347,1888
1910,Grudziądzka 04,54.396149196168,18.622583213131,1910
1917,Szpital Zakaźny 02,54.364703624805,18.616703246624,1917
1918,Radarowa 02,54.393147125457,18.485107518614,1918
1921,Centrum Medycyny Inwazyjnej 02,54.36622606857,18.619139883561,1921
1932,Porębskiego 02,54.31755482069,18.582540634664,1932
1933,Porębskiego 01,54.317639380075,18.582274261099,1933
1960,Elfów 02,54.316250776739,18.569546859299,1960
1962,Baśniowa 01,54.319273330609,18.564739847333,1962
1971,Jabłoniowa Osiedle 02,54.331736271253,18.56354162928,1971
1979,Wilanowska 04,54.336420286306,18.598063816439,1979
1985,Jeleniogórska 02,54.328862900524,18.582923061176,1985
1991,AmberExpo 01,54.387471904388,18.635746524104,1991
1992,AmberExpo 02,54.387167800889,18.63582562583,1992
1993,Żaglowa - AmberExpo 04,54.384220325194,18.640939152783,1993
2008,Chodowieckiego 02,54.363881783335,18.638456955434,2008
2011,Traugutta 01,54.369228260995,18.629620446749,2011
2012,Traugutta 02,54.369041802773,18.629738965056,2012
2015,Opera Bałtycka 01,54.372142686457,18.624679273233,2015
2016,Politechnika 02,54.37394117716,18.621511168949,2016
2017,Politechnika 01,54.374039346487,18.621474695403,2017
2021,Jaśkowa Dolina 01,54.378434391498,18.60642118973,2021
2025,Galeria Bałtycka 01,54.382332852685,18.598570553109,2025
2030,Zajezdnia 02,54.388429985671,18.581562942024,2030
2031,Zajezdnia 01,54.388483861608,18.581559772315,2031
2035,Uniwersytet Gdański 01,54.395720647745,18.571705123593,2035
2037,Bażyńskiego 01,54.398875730663,18.568560390587,2037
2041,Derdowskiego 01,54.405074902089,18.563909499626,2041
1552,Archikatedra Oliwska 01,54.410779766403,18.557051770473,1552
1571,Iławska 02,54.439562177037,18.458449464203,1571
1576,Siedleckiego 01,54.429909069036,18.469686936492,1576
1577,Sołdka 02,54.426229806474,18.472581126038,1577
1590,Krasickiego 03,54.406135367468,18.644057351511,1590
1593,Jaśkowa Dolina 04,54.377613058728,18.608070555392,1593
1597,Opera Bałtycka 04,54.372455443808,18.623213835202,1597
1598,Opera Bałtycka 05,54.373207719748,18.623524515929,1598
1607,Zajezdnia 04,54.388469948972,18.581314130383,1607
1618,Legionów 03,54.388003338547,18.610238647997,1618
1622,Obrońców Westerplatte 03,54.408367432684,18.563128603512,1622
1623,Uniwersytet Gdański 04,54.395625901448,18.5714642181,1623
1633,Emaus 04,54.348229743324,18.602868593331,1633
1634,Galeria Bałtycka 07,54.38323467357,18.59916475353,1634
1637,Sopocka 04,54.427916384367,18.478860730993,1637
1641,Marynarki Polskiej 04,54.397852150912,18.667011120825,1641
1646,Swojska 03,54.379447429167,18.63454469004,1646
1652,Wyspiańskiego 03,54.376850523646,18.62362200074,1652
1659,Bysewo 02,54.373941102314,18.462629657181,1659
1662,Akademia Muzyczna 03,54.344872898983,18.664551547753,1662
1664,Kamienna Grobla 01,54.341777630193,18.655603190604,1664
1669,Nadwodna 01,54.422813167223,18.563967055333,1669
1673,Jeziorowa 01,54.332747552142,18.559313020629,1673
1682,Dobra 01,54.34118617128,18.6552368318,1682
1683,Miałki Szlak 03,54.348691514849,18.683093572867,1683
1704,Kopeckiego 01,54.337256195695,18.612999586925,1704
1706,Łanowa III 01,54.322310850435,18.677241398344,1706
1718,Oliwa PKP 05,54.411634942321,18.573153236331,1718
1720,Życzliwa 01,54.34514184276,18.536173879698,1720
1722,Gostyńska Szpital 01,54.347947831414,18.510829841499,1722
1723,Piekarnicza 03,54.352119364388,18.591884397463,1723
1724,Piekarnicza 04,54.351226942795,18.59221362199,1724
1725,Sobótki 02,54.37472990863,18.605481899514,1725
1730,Odyseusza 01,54.430912172688,18.48197659876,1730
1735,Karskiego 02,54.363728542752,18.556274774776,1735
1736,Karskiego 01,54.363544028291,18.556485862869,1736
1740,Beniowskiego 01,54.40945123795,18.579015401808,1740
1742,Świętokrzyska 02,54.324475309762,18.603620187681,1742
1745,Góralska 01,54.375614960117,18.563914802889,1745
1747,Spadochroniarzy 01,54.38705378996,18.47186351123,1747
1751,Ogrody Działkowe "Rębiechowo" III 02,54.374214499579,18.467940798204,1751
1755,Rozstaje 04,54.388397002828,18.607874407441,1755
1756,Srebrna 01,54.312826192742,18.596486731776,1756
1757,Srebrna 02,54.312548133285,18.596518319702,1757
1767,Hynka 02,54.396704445461,18.588039902766,1767
1768,Hynka 01,54.396943688214,18.58876539336,1768
1770,Olszyńska 01,54.333848393434,18.65605450738,1770
1771,Przybrzeżna 03,54.334903624761,18.64791813433,1771
1775,Głucha 02,54.327405108144,18.640963497646,1775
1777,Migowo 04,54.352783497667,18.575670227969,1777
1781,Saturna 02,54.414643134027,18.446597162482,1781
1782,Saturna 01,54.414893689735,18.446966937568,1782
1788,Wodnika 01,54.416293179608,18.47761677268,1788
1789,Wieżycka 02,54.318090242715,18.586830287639,1789
1790,Wieżycka 01,54.31804872643,18.587001870043,1790
1791,Przymorze SKM 02,54.401658909991,18.576870504792,1791
1792,Przymorze SKM 01,54.401417724261,18.576499512657,1792
1795,Karczemki 03,54.349340927854,18.510376258092,1795
1804,Szadółki Obwodnica 01,54.323150802071,18.542718030566,1804
1806,Lubowidzka 01,54.327940943565,18.538233238278,1806
1809,Połczyńska 02,54.333413972239,18.5421057894,1809
1827,Forsycji 02,54.342390943068,18.857769959581,1827
1832,Targ Drzewny 01,54.351439717839,18.649035591124,1832
1841,Hala "Olivia" 02,54.401898047472,18.573112053171,1841
1842,Turystyczna 01,54.342596537077,18.852143497105,1842
1844,Sąsiedzka 01,54.369439958368,18.503278297068,1844
1845,Sąsiedzka 02,54.370438447528,18.503741197901,1845
1854,Czermińskiego 01,54.322404481619,18.552436041232,1854
1856,Szmaragdowa 01,54.314741753439,18.599680904394,1856
1860,Srebrna 03,54.311885993042,18.597125803012,1860
1864,Rogalińska 01,54.330889267381,18.600662886561,1864
1866,Płocka 05,54.328861955044,18.599981125537,1866
1872,Staw Wróbla 01,54.350474254445,18.556569225747,1872
1878,Milskiego 01,54.338031378045,18.602677611257,1878
1883,Marsa 02,54.420120680814,18.478368254086,1883
1889,Kontenerowa 02,54.380320099503,18.694971958518,1889
1890,Śluza 01,54.34116327382,18.658222980207,1890
1894,Bażyńskiego 05,54.398729903667,18.568907988383,1894
1895,Bora-Komorowskiego 06,54.407455306055,18.588888132157,1895
1901,Hokejowa 02,54.310497084804,18.588796868095,1901
1909,Zbieżna 02,54.366954651401,18.4879253304,1909
1912,Opera Bałtycka 06,54.372822819131,18.624978746448,1912
1914,Traugutta 03,54.368074029515,18.629440618146,1914
1916,Szpital Zakaźny 01,54.363786661706,18.61624834645,1916
1919,Radarowa 01,54.393262563857,18.485470196947,1919
1923,Zabytkowa 02,54.379186503244,18.587758518339,1923
1926,Niedźwiednik PKM 01,54.37750198991,18.574582816661,1926
1927,Chrzanowskiego 03,54.380498966917,18.588205149001,1927
1929,Przytulna 01,54.348383762535,18.53336373446,1929
1930,Szczęśliwa 02,54.349065051238,18.527998245766,1930
1942,Sobieszewska Pastwa 2 01,54.31258189122,18.873509764787,1942
1946,Sobieszewska Pastwa 1 01,54.31909529739,18.86565446534,1946
1947,Sobieszewska Pastwa 1 02,54.31934705078,18.865149366496,1947
1953,Sobieszewko 02,54.328389745494,18.843886622308,1953
1955,Sobieszewko Ośrodek 02,54.334616814178,18.840222651622,1955
1959,Elfów 01,54.315670523965,18.569750217777,1959
1961,Baśniowa 02,54.318874238673,18.565455431055,1961
1963,Rębowo 02,54.322453196501,18.558830882065,1963
1964,Rębowo 01,54.322230342542,18.559812965942,1964
1980,Wilanowska 03,54.337098626904,18.59962424163,1980
1981,Przemyska 05,54.332786924357,18.594383818797,1981
1996,Uczniowska 02,54.400428174793,18.625771646583,1996
1997,al. Płażyńskiego 04,54.401078716395,18.623653928582,1997
2007,Chodowieckiego 01,54.364041913598,18.638370792509,2007
2009,Uniwersytet Medyczny 01,54.366896568928,18.633572881379,2009
2013,Opera Bałtycka 03,54.372180421514,18.624769479192,2013
2014,Opera Bałtycka 02,54.371948464819,18.624859860907,2014
2019,Miszewskiego 01,54.3758473096,18.615148972722,2019
2023,Klonowa 01,54.379966177885,18.602974715247,2023
2027,Wojska Polskiego 01,54.387072390537,18.590545882096,2027
2045,Oliwa 01,54.410012090339,18.567115186723,2045
2049,Subisława 01,54.416747832838,18.573483065085,2049
2056,Osiedle Wejhera 02,54.42042839255,18.5844265758,2056
2071,Wyspiańskiego 01,54.376543399179,18.623547352605,2071
2073,Reja 01,54.379049702446,18.622540108175,2073
2074,Reja 02,54.378904210362,18.622456119543,2074
2079,Legionów 01,54.38705227842,18.610786835904,2079
2081,Bajana 01,54.389854289327,18.608374960161,2081
2091,Kołobrzeska 01,54.403392539657,18.591622885397,2091
2107,Chmielna 02,54.345362306623,18.657337894208,2107
2108,Chmielna 01,54.345474567305,18.657100695752,2108
2113,Brama Żuławska 01,54.347773038398,18.669480539857,2113
2125,Ugory eMOCja 02,54.362829882764,18.70412592211,2125
2126,Ugory eMOCja 01,54.36294135748,18.70384261426,2126
2142,Paska 01,54.350066139189,18.630293060483,2142
2144,Ciasna 01,54.349128754833,18.624683911772,2144
2149,Siedlce 02,54.348168775552,18.607042454225,2149
2150,Siedlce 01,54.348352330364,18.607231837419,2150
2153,Węzeł Kliniczna 01,54.376594853649,18.630735788191,2153
1481,Leszczyńskich 02,54.399196099246,18.606629464579,1481
1483,Rzeczypospolitej 02,54.396339667362,18.603575837349,1483
1498,Zespół Szkół Morskich 02,54.403338757954,18.65463427931,1498
1502,Władysława IV 02,54.39980640342,18.675112476148,1502
1505,Karwieńska 02,54.411400432053,18.546873433317,1505
1506,Karwieńska 01,54.410692068853,18.548734386686,1506
1507,Rynarzewo 02,54.421842560645,18.536953414317,1507
1508,Rynarzewo 01,54.421400463571,18.538197824954,1508
1509,Osowa Obwodnica 02,54.42887655073,18.496055948849,1509
1511,Sopocka 02,54.430048951017,18.476370504039,1511
1520,Biwakowa 01,54.428152268793,18.460944671786,1520
1526,Tysiąclecia 01,54.417323755356,18.593272208182,1526
1529,Poznańska 02,54.414027497631,18.579932463523,1529
1534,Oliwa 08,54.410079827641,18.565569980205,1534
1535,Sarnia 01,54.416114824075,18.558584100656,1535
1543,Siemiradzkiego 01,54.390739331291,18.570767048389,1543
1559,Startowa 03,54.396870453049,18.598167890745,1559
1561,Karczemki Szkoła 01,54.352494963248,18.510739544494,1561
1562,Karczemki Szkoła 02,54.352677412748,18.51217522957,1562
1563,Maciejkowa 01,54.353882340286,18.505222578461,1563
1565,Św. Brata Alberta 01,54.356081111639,18.503734800187,1565
1566,Św. Brata Alberta 02,54.356128868744,18.503870430967,1566
1573,Myśliborska 02,54.441900490607,18.451240256331,1573
1574,Myśliborska 01,54.441702360863,18.452501931333,1574
1580,al. Płażyńskiego 06,54.401262400234,18.622025420265,1580
1586,Doroszewskiego 02,54.389292093735,18.568541958814,1586
1595,Teatr Miniatura / Radio Gdańsk 04,54.375168273251,18.61763673612,1595
1600,Uniwersytet Medyczny 03,54.367666037836,18.632928183757,1600
